Ticker,Company_Name_x,Industry_Sector_x,Stock_Price,PE_Ratio,Dividend_Yield,Earnings_Per_Share,52_Week_Low,52_Week_High,Market_Cap,EBITDA_Value,Price_to_Sales_Ratio,Price_to_Book_Ratio,SEC_Filings_Link,Company_Name_y,Industry_Sector_y,Headquarters,Matched_Company,Date,Open,High,Low,Close,Volume,Earnings_to_MarketCap_Ratio,Sector_Avg_PE_Ratio,Volume_to_MarketCap,Daily_Market_Movement,Region_Sector_Combo,30_Day_Rolling_Avg
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-25,66.37,67.3019,65.945,66.73,1036407,1.5764942945396837e-10,26.035,9.611116013652884e-05,1.3569000000000102,"Milwaukee, Wisconsin - Building Products",93.22366666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-24,67.16,67.835,66.24,66.37,1018605,1.5764942945396837e-10,26.035,9.446029240527027e-05,1.5949999999999989,"Milwaukee, Wisconsin - Building Products",91.05299999999998
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-21,66.28,66.82,65.89,66.5,4061295,1.5764942945396837e-10,26.035,0.000376624023290738,0.9299999999999926,"Milwaukee, Wisconsin - Building Products",88.83266666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-20,66.99,67.305,66.52,66.71,1101811,1.5764942945396837e-10,26.035,0.0001021763973624155,0.7850000000000108,"Milwaukee, Wisconsin - Building Products",86.612
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-19,67.49,67.935,67.05,67.6,1217810,1.5764942945396837e-10,26.035,0.00011293355981372779,0.8850000000000051,"Milwaukee, Wisconsin - Building Products",84.517
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-18,67.22,67.96,67.08,67.66,1032398,1.5764942945396837e-10,26.035,9.573938568789297e-05,0.8799999999999955,"Milwaukee, Wisconsin - Building Products",82.40066666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-17,66.17,67.72,66.1471,67.49,1139753,1.5764942945396837e-10,26.035,0.00010569494715791107,1.5729000000000042,"Milwaukee, Wisconsin - Building Products",80.22066666666666
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-14,66.22,66.92,65.45,66.85,1152731,1.5764942945396837e-10,26.035,0.00010689846144935437,1.4699999999999989,"Milwaukee, Wisconsin - Building Products",77.99799999999999
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-13,65.09,65.98,65.02,65.45,1171774,1.5764942945396837e-10,26.035,0.00010866441326411432,0.960000000000008,"Milwaukee, Wisconsin - Building Products",75.76366666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-12,67.22,67.565,65.62,65.64,1384444,1.5764942945396837e-10,26.035,0.00012838635688880578,1.9449999999999932,"Milwaukee, Wisconsin - Building Products",73.52
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-11,69.46,69.99,66.48,67.11,1966917,1.5764942945396837e-10,26.035,0.00018240196637253595,3.509999999999991,"Milwaukee, Wisconsin - Building Products",71.413
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-10,69.39,70.95,69.04,69.61,1471485,1.5764942945396837e-10,26.035,0.00013645810041180745,1.9099999999999966,"Milwaukee, Wisconsin - Building Products",69.45266666666666
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-07,68.02,69.98,68.02,69.41,1389694,1.5764942945396837e-10,26.035,0.00012887321542094302,1.960000000000008,"Milwaukee, Wisconsin - Building Products",67.52233333333334
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-06,66.5,68.39,66.12,68.23,1624764,1.5764942945396837e-10,26.035,0.00015067242211608676,2.269999999999996,"Milwaukee, Wisconsin - Building Products",65.53533333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-05,66.16,67.0,65.635,66.5,1473104,1.5764942945396837e-10,26.035,0.00013660823830962274,1.3649999999999949,"Milwaukee, Wisconsin - Building Products",65.65666666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-04,65.81,66.75,65.13,65.61,1652505,1.5764942945396837e-10,26.035,0.00015324498259990002,1.6200000000000045,"Milwaukee, Wisconsin - Building Products",65.71533333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-03-03,67.03,67.29,66.1,66.38,1633719,1.5764942945396837e-10,26.035,0.00015150286366947516,1.190000000000012,"Milwaukee, Wisconsin - Building Products",65.75466666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-28,66.22,66.99,65.6301,66.48,1386881,1.5764942945396837e-10,26.035,0.00012861235198267595,1.3598999999999961,"Milwaukee, Wisconsin - Building Products",65.82066666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-27,65.71,66.7,65.56,65.94,795054,1.5764942945396837e-10,26.035,7.372929969711493e-05,1.1400000000000006,"Milwaukee, Wisconsin - Building Products",65.923
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-26,67.01,67.445,66.1,66.16,1091078,1.5764942945396837e-10,26.035,0.00010118107305280996,1.3449999999999989,"Milwaukee, Wisconsin - Building Products",66.04299999999999
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-25,66.53,67.58,66.44,66.99,1316636,1.5764942945396837e-10,26.035,0.0001220981848226795,1.1400000000000006,"Milwaukee, Wisconsin - Building Products",66.28833333333334
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-24,65.95,66.65,65.21,66.23,926844,1.5764942945396837e-10,26.035,8.595083987813758e-05,1.440000000000012,"Milwaukee, Wisconsin - Building Products",66.47466666666666
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-21,67.12,67.44,65.615,65.98,1097764,1.5764942945396837e-10,26.035,0.00010180109898535656,1.8250000000000028,"Milwaukee, Wisconsin - Building Products",66.60766666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-20,67.3,67.77,66.65,66.79,1275150,1.5764942945396837e-10,26.035,0.00011825098233425164,1.1199999999999903,"Milwaukee, Wisconsin - Building Products",66.712
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-19,65.4,67.64,65.0425,67.36,2437678,1.5764942945396837e-10,26.035,0.00022605796817205337,2.5974999999999966,"Milwaukee, Wisconsin - Building Products",66.75333333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-18,66.06,66.71,65.55,65.72,1488225,1.5764942945396837e-10,26.035,0.00013801048361713653,1.1599999999999966,"Milwaukee, Wisconsin - Building Products",66.75733333333334
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-14,66.35,67.065,65.92,66.22,1719948,1.5764942945396837e-10,26.035,0.00015949930640617296,1.144999999999996,"Milwaukee, Wisconsin - Building Products",66.786
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-13,65.42,66.095,65.24,66.0,1350170,1.5764942945396837e-10,26.035,0.00012520795892109675,0.855000000000004,"Milwaukee, Wisconsin - Building Products",66.799
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-12,64.84,65.68,64.5501,65.25,863835,1.5764942945396837e-10,26.035,8.0107702877864e-05,1.1299000000000063,"Milwaukee, Wisconsin - Building Products",66.744
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-11,65.9,66.065,65.375,65.97,769513,1.5764942945396837e-10,26.035,7.136075612200681e-05,0.6899999999999977,"Milwaukee, Wisconsin - Building Products",66.69800000000001
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-10,65.55,66.01,65.0,65.73,972684,1.5764942945396837e-10,26.035,9.020181037588457e-05,1.0100000000000051,"Milwaukee, Wisconsin - Building Products",66.66466666666666
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-07,65.41,66.25,65.05,65.16,1263832,1.5764942945396837e-10,26.035,0.00011720140807392222,1.2000000000000028,"Milwaukee, Wisconsin - Building Products",66.62433333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-06,65.99,66.1,65.44,65.51,1238957,1.5764942945396837e-10,26.035,0.00011489462598117666,0.6599999999999966,"Milwaukee, Wisconsin - Building Products",66.59133333333332
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-05,66.0,66.15,64.94,65.64,1508427,1.5764942945396837e-10,26.035,0.0001398839152488007,1.210000000000008,"Milwaukee, Wisconsin - Building Products",66.55566666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-04,67.06,67.7625,65.65,65.66,2227072,1.5764942945396837e-10,26.035,0.00020652742950171075,2.112499999999997,"Milwaukee, Wisconsin - Building Products",66.491
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-02-03,66.71,67.58,65.575,67.04,2475428,1.5764942945396837e-10,26.035,0.0002295587128555165,2.0049999999999955,"Milwaukee, Wisconsin - Building Products",66.47033333333334
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-31,67.75,68.82,66.75,67.3,2674660,1.5764942945396837e-10,26.035,0.0002480344841078536,2.069999999999993,"Milwaukee, Wisconsin - Building Products",66.464
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-30,66.51,67.655,65.53,67.31,3225289,1.5764942945396837e-10,26.035,0.00029909704157303545,2.125,"Milwaukee, Wisconsin - Building Products",66.47933333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-29,69.74,69.865,68.84,69.22,1513081,1.5764942945396837e-10,26.035,0.00014031550374567054,1.0249999999999915,"Milwaukee, Wisconsin - Building Products",66.60499999999999
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-28,71.0,71.89,69.58,69.87,1397019,1.5764942945396837e-10,26.035,0.00012955249899197262,2.3100000000000023,"Milwaukee, Wisconsin - Building Products",66.74600000000001
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-27,70.93,71.835,70.68,71.43,1112217,1.5764942945396837e-10,26.035,0.0001031413973405908,1.154999999999987,"Milwaukee, Wisconsin - Building Products",66.89
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-24,71.08,71.34,70.4,70.57,1458460,1.5764942945396837e-10,26.035,0.00013525022757731456,0.9399999999999977,"Milwaukee, Wisconsin - Building Products",66.922
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-23,71.14,71.85,70.29,71.27,1932605,1.5764942945396837e-10,26.035,0.00017922004447640388,1.559999999999988,"Milwaukee, Wisconsin - Building Products",66.984
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-22,71.93,72.035,70.36,70.97,1701535,1.5764942945396837e-10,26.035,0.00015779177761526947,1.6749999999999972,"Milwaukee, Wisconsin - Building Products",67.07533333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-21,72.5,73.16,72.29,72.69,973682,1.5764942945396837e-10,26.035,9.029435986446992e-05,0.8699999999999903,"Milwaukee, Wisconsin - Building Products",67.28166666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-17,71.94,72.27,71.28,71.81,1285711,1.5764942945396837e-10,26.035,0.0001192303562309948,0.9899999999999949,"Milwaukee, Wisconsin - Building Products",67.48833333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-16,71.31,71.47,70.68,71.4,969125,1.5764942945396837e-10,26.035,8.987176665857477e-05,0.789999999999992,"Milwaukee, Wisconsin - Building Products",67.65566666666668
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-15,72.62,73.0899,70.895,70.95,1702448,1.5764942945396837e-10,26.035,0.0001578764446323821,2.194900000000004,"Milwaukee, Wisconsin - Building Products",67.80466666666668
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-14,69.42,71.35,69.42,71.25,1716815,1.5764942945396837e-10,26.035,0.00015920876778118513,1.9299999999999926,"Milwaukee, Wisconsin - Building Products",67.98166666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-13,67.58,68.78,67.38,68.63,1039823,1.5764942945396837e-10,26.035,9.642794275477281e-05,1.4000000000000057,"Milwaukee, Wisconsin - Building Products",68.06400000000001
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-10,67.88,68.88,67.2,67.58,1343716,1.5764942945396837e-10,26.035,0.0001246094474989227,1.6799999999999926,"Milwaukee, Wisconsin - Building Products",68.08366666666667
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-08,67.87,68.7594,67.285,68.68,977734,1.5764942945396837e-10,26.035,9.067012191632137e-05,1.4744000000000028,"Milwaukee, Wisconsin - Building Products",68.16533333333334
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-07,68.72,69.3275,67.96,68.3,943923,1.5764942945396837e-10,26.035,8.753466023439894e-05,1.3675000000000068,"Milwaukee, Wisconsin - Building Products",68.24266666666666
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-06,68.87,69.54,68.39,68.9,1531321,1.5764942945396837e-10,26.035,0.00014200698938875313,1.1500000000000057,"Milwaukee, Wisconsin - Building Products",68.313
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-03,67.46,68.78,67.165,68.6,932791,1.5764942945396837e-10,26.035,8.650233467635096e-05,1.6149999999999949,"Milwaukee, Wisconsin - Building Products",68.35433333333334
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2025-01-02,68.51,69.315,67.29,67.33,815292,1.5764942945396837e-10,26.035,7.560606978728517e-05,2.0249999999999915,"Milwaukee, Wisconsin - Building Products",68.408
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2024-12-31,68.35,68.675,67.675,68.21,791954,1.5764942945396837e-10,26.035,7.34418213257577e-05,1.0,"Milwaukee, Wisconsin - Building Products",68.47433333333333
AOS,A.O. Smith Corp,Industrials,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,A. O. Smith,Building Products,"Milwaukee, Wisconsin",A.O. Smith Corp,2024-12-30,68.15,68.23,67.385,68.02,838903,1.5764942945396837e-10,26.035,7.779563489248378e-05,0.8449999999999989,"Milwaukee, Wisconsin - Building Products",68.54166666666667
